text,label
"Cảnh hành động trong phim không tệ, nhưng cốt truyện lại thiếu sức sống và dễ đoán. Nếu bạn chỉ cần một bộ phim để giải trí thì cũng đủ, nhưng không có gì đặc biệt.",2
Cảnh quay đẹp nhưng tình tiết chưa đủ hấp dẫn.,2
"Cảnh quay đẹp, nhưng câu chuyện thiếu logic và thiếu kịch tính.",1
"Cảnh quay đẹp, nhưng phim thiếu đi sự sâu sắc và các tình tiết rất dễ đoán. Mặc dù không phải là một thảm họa, nhưng tôi sẽ không xem lại.",2
"Cảnh quay đẹp, nhưng phim thiếu sự phát triển và kịch tính. Nếu bạn không kỳ vọng quá nhiều, thì có thể xem qua một lần.",3
"Cảnh quay đẹp, nhưng tình tiết khá chậm, tôi thấy hơi thiếu kịch tính.",2
"Cảnh quay kém, lời thoại sáo rỗng.",1
"Cảnh quay không đầu tư, lạm dụng slow-motion quá mức cần thiết.",1
"Cảnh quay lộn xộn, màu phim xấu, nội dung chán. Không có gì đáng để khen!",1
"Cảnh quay lung tung, rung lắc nhức mắt, xem mà phát mệt.",1
"Cảnh quay nhiều đoạn bị rung, màu sắc phim không đẹp, nhìn rất giả tạo và thiếu cảm xúc.",1
"Cảnh quay rất đẹp, nhưng câu chuyện lại quá đơn giản và thiếu sự đột phá. Phim chỉ đủ để xem cho qua mà không có gì nổi bật.",2
"Cảnh quay trong phim đẹp, nhưng cốt truyện thiếu sự hấp dẫn. Dù không phải là một bộ phim tệ, nhưng cũng không có gì đặc biệt khiến tôi phải ấn tượng.",2
"Cảnh quay trong phim đẹp, nhưng cốt truyện và tình tiết không đủ để giữ tôi lại. Mặc dù có thể xem qua, nhưng không phải là một bộ phim đáng xem lại.",2
"Cảnh quay trong phim khá ấn tượng và đẹp mắt, nhưng các tình tiết trong câu chuyện lại khiến tôi cảm thấy rất mệt mỏi. Phim quá dài và không có gì mới mẻ.",2
"Cảnh quay trong phim rất đẹp và ấn tượng, nhưng nội dung lại quá yếu, không đủ sức để giữ người xem. Tôi đã rất chán nản khi xem hết bộ phim này.",1
"Cảnh quay trong phim thật sự rất đẹp và ấn tượng, nhưng nếu xét về cốt truyện thì hoàn toàn thiếu chiều sâu. Những tình tiết có phần quá ngắn ngủi và không đủ gây ấn tượng.",2
"Cảnh quay và âm nhạc đều ổn, nhưng cốt truyện lại quá yếu.",2
"Câu chuyện chán ngắt, không có điểm nhấn nào hấp dẫn.",1
Câu chuyện có ý nghĩa nhưng chưa được kể một cách hấp dẫn.,2
"Câu chuyện đơn giản, dễ hiểu nhưng không có nhiều điểm nhấn.",3
Câu chuyện khá dễ hiểu nhưng có những chi tiết rất buồn cười và không hợp lý.,2
"Câu chuyện không quá tệ, nhưng mình cảm thấy có một số tình tiết khá vô lý, như nhân vật chính thay đổi cảm xúc quá nhanh, chưa thực sự thuyết phục.",2
"Câu chuyện lẽ ra có thể cảm động nhưng cách thể hiện lại làm mất hết cảm xúc, không để lại ấn tượng gì.",1
Câu chuyện phim đáng yêu nhưng cách truyền tải chưa thực sự làm nổi bật được sự đặc biệt của nó.,2
"Câu chuyện trong phim dễ hiểu, phù hợp với mọi lứa tuổi nhưng chưa có nhiều điểm nhấn đặc biệt.",3
"Câu chuyện về gia đình nhưng toàn là những tình huống cường điệu hóa, chẳng có chút thực tế nào.",1
"Câu chuyện xoay quanh những vấn đề quen thuộc của gia đình, không quá bất ngờ nhưng vẫn hợp lý.",3
Chắc chắn là phim tệ nhất năm nay.,1
"Chắc chắn rồi, đây là một số bình luận dài hơn, thuộc label 2 (Hơi tiêu cực, không hài lòng lắm) về phim Việt Nam, không có dấu nháy:",
Chắc phải tự mình trải nghiệm thì mới có thể đánh giá khách quan.,3
Chắc phải xem xong mới biết hay dở ra sao.,3
Chẳng có chút cảm xúc nào được truyền tải qua màn hình.,1
"Chẳng có điểm sáng nào, xem cho xong rồi quên ngay.",1
"Chẳng có gì bất ngờ, tất cả đều đoán trước được.",2
"Chẳng có nổi một trường đoạn nào đáng xem, thất vọng toàn tập.",1
Chẳng có tình tiết nào đáng chú ý.,1
Chất lượng tệ hơn cả một bộ phim hạng B.,1
"Chuyển cảnh thiếu mượt mà, nhiều đoạn cảm giác như bị cắt ghép một cách vội vàng.",1
"Chưa bao giờ thấy phim dở đến thế! Tình tiết lộn xộn, diễn viên thì như không có đạo diễn hướng dẫn! Không thể tin nổi!",1
"Chưa bao giờ tôi xem một bộ phim tệ đến mức này, cốt truyện vô nghĩa và diễn viên như đang đọc kịch bản!",1
"Chưa rõ thể loại chủ đạo, có lẽ là pha trộn giữa hài và hành động.",3
Chưa từng thấy bộ phim nào lại thiếu logic như thế này.,1
Chưa từng xem bộ phim nào khiến tôi chán nản như thế này.,1
Có ai biết âm nhạc phim do ai sáng tác không?,3
Có ai biết diễn viên chính của phim là ai không? Tôi thấy poster khá hấp dẫn.,3
Có ai biết diễn viên chính là ai không?,3
Có ai biết phim này có nhiều cảnh buồn không?,3
Có ai biết phim này có nhiều cảnh hành động không?,3
Có ai biết phim này có nhiều cảnh lãng mạn không ạ?,3
Có ai biết phim này được quay ở đâu không? Cảnh vật trong trailer trông rất đẹp.,3
Có ai biết phim này ra rạp chưa? Tôi muốn đi xem.,3
Có ai biết phim này thuộc thể loại gì không? Tôi thích xem phim hành động.,3
Có ai thấy phim này công chiếu ở các hệ thống rạp tỉnh lẻ không?,3
Có ai xem qua trailer của phim này chưa ạ?,3
Có ai xem qua trailer của phim này chưa ạ? Cho mình xin cái link để xem thử với đi nha.,3
Có ai xem qua trailer của phim này chưa ạ? Cho mình xin cái link để xem với đi nha.,3
Có ai xem qua trailer của phim này chưa ạ? Cho mình xin cái link với nha.,3
Có ai xem qua trailer của phim này chưa ạ? Cho mình xin cái link với.,3
Có ai xem qua trailer của phim này chưa ạ? Cho mình xin link với.,3
Có ai xem qua trailer của phim này chưa vậy ạ?,3
Có ai xem qua trailer của phim này chưa vậy ạ? Cho mình xin cái link để xem với.,3
Có ai xem qua trailer phim này chưa ạ?,3
Có ai xem trailer phim này chưa?,3
Có lẽ các fan của diễn viên chính sẽ ủng hộ nhiệt tình.,3
Có lẽ tôi sẽ xem thử khi rảnh.,3
"Có một số cảnh khá thú vị, nhưng tổng thể thì không đọng lại nhiều.",3
"Có một số cảnh quay rất đẹp, nhưng cách kể chuyện chưa thực sự lôi cuốn. Nhiều lúc xem mà thấy hơi lan man, không tập trung vào mạch chính.",2
"Có một số cảnh rất cảm động, nhưng vì diễn biến khá chậm nên chưa thực sự tạo được cao trào rõ rệt. Nếu nhịp phim nhanh hơn một chút ở một số đoạn quan trọng, chắc chắn sẽ thu hút hơn.",3
Có một số chi tiết khá cảm động nhưng nhìn chung không để lại quá nhiều ấn tượng.,3
"Có một số chi tiết rất đời thường, tạo cảm giác gần gũi, nhưng vẫn thiếu một chút sáng tạo.",3
"Có một số đoạn khá cảm động, nhưng tổng thể vẫn chưa đủ hay.",2
"Có một số đoạn khá hài hước, nhưng tổng thể vẫn chưa đủ hấp dẫn. Nhịp phim không ổn định, có lúc quá nhanh, có lúc lại quá chậm.",2
Có một số đoạn rất cuốn hút nhưng nhịp phim lại không ổn định. Nếu chỉnh sửa tốt hơn thì chắc chắn phim sẽ lôi cuốn hơn rất nhiều.,2
"Có một số đoạn rất đáng yêu, mang đến cảm giác nhẹ nhàng, nhưng cũng có những chỗ hơi lê thê, làm giảm bớt sự tập trung của khán giả. Nếu rút gọn lại một chút, nhịp phim sẽ hợp lý hơn.",3
"Có một số khoảnh khắc đáng nhớ, nhưng tổng thể vẫn chưa đủ tốt.",2
"Có một số khoảnh khắc hay, nhưng chưa đủ để kéo lại toàn bộ phim.",2
"Có một số phân đoạn tạo được sự xúc động, nhưng vẫn còn thiếu những khoảnh khắc đẩy cảm xúc lên mức cao nhất. Nếu phim đầu tư hơn vào cách xây dựng cao trào, chắc chắn sẽ đọng lại lâu hơn trong lòng khán giả.",3
"Có một số tình tiết khá thú vị, nhưng tổng thể thì hơi thiếu cao trào.",3
"Có một số tình tiết khá thực tế, nhưng nhìn chung vẫn theo mô-típ quen thuộc của phim Việt.",3
"Có một vài cảnh khá cảm động, nhưng chưa đủ để gây ấn tượng mạnh.",3
"Có một vài tình tiết hơi khó hiểu, nhưng tổng thể thì vẫn ổn.",3
Có người bảo rằng cảnh quay đa phần ở nước ngoài.,3
"Có nhiều đoạn thoại chưa tự nhiên, vẫn còn cảm giác như đang diễn hơn là phản ánh đời thực.",2
"Có những cảnh khá hay, nhưng về tổng thể, tôi không cảm thấy hài lòng lắm.",2
"Có những cảnh rất đẹp và nên thơ, nhưng cũng có một số chỗ quay hơi đơn giản, chưa tận dụng hết không gian để tạo hiệu ứng hình ảnh tốt hơn.",3
"Có những cảnh rất vô lý, nhân vật xử sự chẳng giống đời thực, như thể cố tình đẩy bi kịch lên mức cao nhất nhưng lại chẳng hợp lý chút nào.",1
"Có những đoạn khá hay, nhưng tổng thể vẫn chưa đủ cuốn hút. Mình thấy hơi tiếc vì nếu xử lý tốt hơn thì phim có thể trở thành một tác phẩm đáng nhớ.",2
"Có những đoạn rất cảm xúc, nhưng vẫn có những cảnh hơi thiếu tự nhiên.",3
"Có những đoạn rất đáng yêu, nhưng cũng có những chỗ hơi dài dòng không cần thiết.",3
"Có những đoạn thoại rất hay, nhưng một số khác lại khá gượng gạo. Nếu có sự điều chỉnh tốt hơn thì chắc chắn phim sẽ hay hơn nhiều.",2
"Có những khoảnh khắc ấm áp, nhưng cũng có những chỗ hơi lê thê.",3
"Có những khoảnh khắc thú vị, nhưng chưa đủ ấn tượng.",2
Có những phân đoạn cảm động nhưng cách dựng phim lại chưa đủ sâu để chạm đến cảm xúc người xem.,2
"Có những phân đoạn mình thích, nhưng cũng có những đoạn hơi chán.",3
"Có những phân đoạn rất cảm xúc, nhưng đôi khi lại bị cắt quá nhanh, khiến khán giả chưa kịp cảm nhận hết. Nếu kéo dài thêm một chút ở một số cảnh quan trọng, hiệu ứng sẽ tốt hơn.",3
"Có phần cameo của ca sĩ nổi tiếng, nghe tin đồn vậy.",3
"Có tiềm năng nhưng chưa được khai thác tốt, hơi tiếc.",2
"Có tiềm năng, nhưng chưa được khai thác hết.",2
Có tin phim này dựa trên sự kiện có thật?,3
"Có vài cảnh đẹp, nhưng kịch bản chưa đủ mạnh mẽ.",2
Có vài cảnh hay nhưng chưa đủ hấp dẫn.,2
"Có vài cảnh hay, nhưng nhìn chung thì hơi nhàm chán.",2
"Có vài cảnh hay, nhưng nhìn chung thì hơi nhàm.",2
"Có vài điểm đáng khen, song vẫn chưa đủ kéo lại toàn bộ.",2
"Có vài điểm sáng, nhưng tổng thể thì khá nhàm chán.",2
"Có vài đoạn cảm động, nhưng tổng thể vẫn chưa đủ hay.",2
"Có vài đoạn thoại khá hay, nhưng cũng có những đoạn hơi sáo rỗng.",3
"Có vài đoạn thừa, làm tăng thời lượng không cần thiết.",2
"Có vài phân cảnh hay, nhưng tổng thể thì hơi nhàm.",2
"Có vài phân đoạn làm khá tốt, nhưng cũng có những chỗ chưa thực sự trọn vẹn.",3
"Có ý tưởng tốt nhưng thực hiện chưa tới, chưa đủ ấn tượng.",2
"Coi chưa tới nửa phim là muốn tắt ngay vì quá dở. Từ nhân vật, tình tiết, lời thoại, tất cả đều cứng nhắc, thiếu cảm xúc.",1
"Coi xong, tôi chỉ thở dài vì thấy hơi phí tiền vé.",2
"Cố gắng thêm tình tiết hài hước nhưng lại phản tác dụng, chỗ cần nghiêm túc thì lại nhảm nhí, chỗ cần vui vẻ thì lại quá lố.",1
"Cố gắng xem vì nghĩ có thể có gì đó hay ho, nhưng càng xem càng thấy bực mình. Phim gì mà cảnh quay lộn xộn, lời thoại vô nghĩa, nội dung thì chẳng đi đến đâu!",1
"Cố tình bi kịch hóa gia đình nhưng lại làm quá đà, cảm giác không chân thực tí nào.",1
Cố tình đẩy drama lên cao trào nhưng lại xử lý quá hời hợt. Cảm giác như biên kịch cố gắng tạo nước mắt giả tạo hơn là kể một câu chuyện thuyết phục.,1
"Cố tình đẩy nhân vật vào nghịch cảnh nhưng cách xử lý lại quá dễ đoán, không có gì bất ngờ.",1
"Cố tình nhồi nhét những cảnh gây xúc động nhưng lại làm quá đà, khiến phim trở nên giả tạo.",1
"Công nhận phim dở ở tầm cao mới, không còn lời nào để chê.",1
"Cốt truyện có lúc ổn, nhưng vẫn có nhiều chỗ gây khó hiểu.",2
"Cốt truyện có một số chỗ chưa hợp lý, làm giảm độ hấp dẫn.",2
"Cốt truyện của bộ phim này không quá đặc sắc, những tình tiết trong phim thường khá dễ đoán và thiếu sự bất ngờ. Tuy nhiên, phim cũng đủ để tôi xem hết một lần.",3
"Cốt truyện của phim này nói về tình cảm gia đình, xem thì cũng tạm, xã hội trong phim cứ bình bình vậy.",3
"Cốt truyện đơn giản, không có gì mới mẻ, nhưng vẫn dễ xem.",3
"Cốt truyện hơi chán, diễn viên diễn cũng bình thường.",2
"Cốt truyện không mới, nhưng xem cũng được.",2
"Cốt truyện không mới, nhưng xem cũng được.",2
"Cốt truyện không quá đặc sắc, xem xong cũng không nhớ được gì nhiều.",2
"Cốt truyện không tệ, nhưng có nhiều chỗ vẫn còn thiếu logic.",2
"Cốt truyện lủng củng, tình tiết vô lý, không thể tin nổi.",1
"Cốt truyện một màu, thiếu kịch tính.",2
"Cốt truyện như viết vội trong một đêm, không có chiều sâu gì cả.",1
"Cốt truyện phi logic, không có tình tiết nào đáng nhớ.",1
"Cốt truyện quá dễ đoán, không có gì mới mẻ.",2
"Cốt truyện ra sao thì chưa biết, tôi chỉ nghe dăm ba lời đồn.",3
"Cốt truyện thuộc dạng an toàn, khó tạo bất ngờ cho người xem.",2
Cũng có vài cảnh hay nhưng không sâu.,2
Cứ như thiếu một chút gì đó để làm bộ phim trở nên đáng nhớ hơn.,2
Dàn diễn viên có nổi tiếng không ạ? Tôi hay xem phim vì diễn viên mình thích.,3
Dàn diễn viên có tài năng nhưng chưa phát huy hết khả năng.,2
Dàn diễn viên có thực lực nhưng cách khai thác nhân vật chưa đủ để họ tỏa sáng.,2
"Dàn diễn viên có thực lực nhưng cách khai thác nhân vật chưa đủ để họ tỏa sáng. Một số đoạn cao trào đáng lẽ có thể được đẩy lên mạnh hơn, nhưng phim lại chọn hướng đi nhẹ nhàng, an toàn.",3
Dàn diễn viên cũng khá nổi tiếng thì phải.,3
"Dàn diễn viên diễn xuất ổn, nhưng kịch bản chưa đủ mạnh để đẩy cảm xúc lên cao trào. Một số đoạn đáng lẽ có thể khai thác sâu hơn nhưng lại bị lướt qua quá nhanh.",2
"Dàn diễn viên khá hợp vai, nhưng kịch bản chưa đủ mạnh.",2
"Dàn diễn viên khá nổi bật, nhưng cách khai thác nhân vật chưa tốt.",2
"Dàn diễn viên khá ổn, nhưng cách triển khai kịch bản chưa tốt.",2
"Dàn diễn viên quen mặt nhưng diễn xuất vẫn chưa thực sự bứt phá, một số cảnh còn khá gượng.",2
"Dàn diễn viên thể hiện khá tròn vai, đặc biệt là các tuyến nhân vật chính. Tuy nhiên, một số cảnh thoại còn hơi gượng gạo, chưa thực sự tự nhiên như đời thực. Nếu phần thoại có thể được trau chuốt hơn, cảm xúc phim sẽ chân thực hơn nhiều.",3
Dàn diễn viên thì toàn những gương mặt quen nhưng diễn xuất vẫn dở như ngày nào.,1
Dàn dựng chỉn chu nhưng đôi khi thiếu điểm nhấn khiến bộ phim trở nên đều đều.,2
"Diễn viên chính biểu cảm như bị ép buộc đóng phim vậy. Cảnh nào cũng một màu, thoại thì khô khan, không có chút cảm xúc nào. Xem mà ức chế thật sự!",1
"Diễn viên chính diễn cũng được, nhưng kịch bản hơi yếu, xem xong thấy thiếu cái gì đó về gia đình Việt Nam.",2
"Diễn viên chính diễn quá cứng, không thấy cảm xúc trong vai diễn.",1
"Diễn viên chính diễn xuất thiếu tự nhiên, thoại không có cảm xúc, như thể chỉ đang cố hoàn thành vai diễn chứ không thực sự hóa thân vào nhân vật.",1
"Diễn viên chính quá nhạt nhẽo, không có chút sức hút nào.",1
"Diễn viên chính tệ hại, phá hủy cả bộ phim, thêm cái kịch bản ngu ngốc nữa là đủ để biến phim này thành thảm họa.",1
"Diễn viên chính thể hiện quá tệ, chẳng có chút cảm xúc nào.",1
"Diễn viên chính trong phim có màn trình diễn khá tốt, nhưng điều này không đủ để cứu vớt được một cốt truyện quá yếu và thiếu điểm nhấn. Tôi đã mong đợi nhiều hơn từ bộ phim này.",2
"Diễn viên có cố gắng, nhưng kịch bản chưa hỗ trợ tốt.",2
"Diễn viên cố gắng, nhưng kịch bản hơi yếu. Phim có tiềm năng nhưng chưa được phát triển đúng mức.",2
"Diễn viên diễn cũng tạm ổn, nhưng phim thiếu hấp dẫn.",2
"Diễn viên diễn dở tệ, không chút cảm xúc.",1
Diễn viên diễn đơ như khúc gỗ thất vọng!,1
"Diễn viên diễn đơ quá, xem mà không cảm thấy cảm xúc gì hết.",1
"Diễn viên diễn khá ổn, nhưng cách dẫn dắt câu chuyện chưa đủ thuyết phục. Có những đoạn đáng lẽ rất hay nhưng lại bị xử lý qua loa.",2
"Diễn viên diễn như đọc kịch bản, rất gượng gạo.",1
